product_user_id,account_id,email,role,plan_tier,signup_date,last_active_date,is_active
1975,502,hank.davis@elevateservices.com,editor,enterprise,2024-08-29,2025-02-06,True
1976,93,quinn.foster@fusionholdings.com,editor,free,2024-07-27,2025-02-28,False
1977,315,dan.rivera@vanguardplatforms.com,viewer,professional,2021-09-17,2025-02-08,True
1978,760,ivy.foster@optimaholdings.com,editor,free,2025-02-21,2025-02-21,True
1979,95,olivia.hall@vertexnetworks.com,admin,professional,2023-01-29,2025-02-08,True
1980,77,ivy.smith@vanguardservices.com,viewer,starter,2023-02-12,2023-11-14,False
1981,544,karen.evans@horizonplatforms.com,admin,enterprise,2024-07-07,2025-02-19,False
1982,306,bob.quinn@synergycorp.com,viewer,professional,2025-01-23,2025-02-28,False
1983,987,mia.adams@horizondigital.com,editor,starter,2023-11-28,2025-02-05,True
1984,692,karen.garcia@velocitypartners.com,viewer,professional,2024-11-01,2025-02-24,True
1985,668,eve.lopez@optimaanalytics.com,viewer,professional,2024-08-21,2025-02-28,False
1986,296,bob.taylor@vertexcorp.com,viewer,enterprise,2024-12-29,2025-02-14,True
1987,802,olivia.lopez@vanguardanalytics.com,admin,enterprise,2020-12-06,2021-11-12,False
1988,700,ivy.baker@catalystnetworks.com,viewer,free,2024-09-20,2025-02-19,True
1989,575,bob.rivera@acmeenterprises.com,viewer,enterprise,2024-08-23,2025-02-02,True
1990,691,,editor,enterprise,2025-01-11,2025-02-26,True
1991,365,steve.rivera@acmesolutions.com,admin,enterprise,2025-01-09,2025-02-28,False
1992,521,grace.hall@vanguardsystems.com,admin,free,2024-12-31,2025-02-04,True
1993,333,eve.ingram@apexnetworks.com,viewer,starter,2024-11-22,2025-02-28,False
1994,613,frank.nguyen@elevateplatforms.com,editor,starter,2024-09-19,2025-02-11,True
1995,621,paul.garcia@fusioncorp.com,viewer,starter,2024-10-06,2025-02-20,True
1996,883,vince.kim@synergyservices.com,viewer,enterprise,2024-07-26,2025-02-09,True
1997,950,mia.owens@nexusplatforms.com,viewer,starter,2023-12-19,2024-06-27,False
1998,310,alice.evans@optimasystems.com,admin,free,2023-07-24,2025-02-11,True
1999,745,nate.davis@vanguardsoftware.com,viewer,free,2021-12-11,2025-02-28,True
2000,840,vince.quinn@nexusinc.com,viewer,professional,2023-05-04,2025-02-18,True
